id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен
3911763,5,Быстро и качественно. Спасибо!,,,,,
3911815,5,"отличная функция, спасибо ",,,,,
3911905,5,Спасибо за выполненную работу!,,,,,
3911957,5,"очень оперативно, благодарю",,,,,
3911963,5,спасибо,,,,,
3911972,5,"спасибо большое!
",,,,,
3911983,5,"оперативно и четко. сделали аккуратно, прибрались после работы ",,,,,
3912007,5,Спасибо Александру за профессионализм и быструю работу. ,,,,,
3912029,5,спасибо,,,,,
3912041,5,спасибо большое!!!🤗,,,,,
3912121,5,"все отлично, сделали быстро и не дорого",,,,,
3912185,5,Спасибо большое за оперативный ответ ,,,,,
3912199,5,Спасибо огромное менеджеру по страхованию Евгении Гущиной за помощь в оформлении страховки!!!! Настоящий профессионал своего дела!!! Исчерпывающе ответила на все интересующие вопросы!!!! ,,,,,
3912201,5,спасибо большое,,,,,
3912225,5,"Оперативно,профессионально,спасибо",,,,,
3912227,5,"Специалист связывался по заявке, все починили! Спасибо ",,,,,
3912230,5,"В течении 2 часов после создания заявки все устранили, спасибо",,,,,
3912246,5,Ремонт выполнен!,,,,,
3912277,5,Быстро решили проблему! Спасибо!,,,,,
3912279,5,Быстро решили проблему! Спасибо!,,,,,
3912394,5,спасибо ,,,,,
3912521,5,"Работа мастера, выполнена отлично! Проблема решилась только при личном визите в УК",,,,,
3912769,5,Большое спасибо Оксане Петриной! ,,,,,
3912975,5,"Всё оперативно,спасибо!",,,,,
3913158,5,Добрый день! Спасибо. Вопрос решен. ,,,,,
3913176,5,Все быстро и четко!!! Спасибо!,,,,,
3913279,5,Очень ответственная девушка в УК.,,,,,
3913316,5,отлично всё работает ,,,,,
3913442,5,"Благодарность мастеру, сделал быстро и качественно. Премию Ренату. 🤝",,,,,
3913486,5,Пришли вовремя) заранее позвонили уточнить удобное время) отличный мастер все сделал быстро и аккуратно) ,,,,,
3913490,5,"отлично, спасибо!
",,,,,
3913509,5,"Все четко объяснили, вопросов не осталось",,,,,
3913566,5,"ну вроде, получше...
Слава Богу",,,,,
3913664,5,Спасибо!,,,,,
3913676,5,"Проблема решена, быстро и оперативно..",,,,,
3913730,5,"Всё отлично, спасибо!",,,,,
3913971,5,Очень быстро и вежливо)),,,,,
3913976,5,Второй специалист все отлично решил. Спасибо.,,,,,
3914036,5,Благодарю за оперативность!,,,,,
3914082,5,Спасибо. ,,,,,
3914097,5,благадарю специалиста,,,,,
3914189,5,"Очень быстро и качественно, спасибо! ",,,,,
3914220,5,Спасибо за оперативность ,,,,,
3914351,5,Спасибо Большое! Всё сделано супер!,,,,,
3914367,5,Комод убран. Большое спасибо за оперативное решение,,,,,
3914531,5,Хочу выразить особую благодарность Татьяне за проявленный интерес к моему вопросу!,,,,,
3914571,5,Очень быстро отреагировали и устранили проблему ,,,,,
3914595,5,спасибо большое за оперативность))),,,,,
3914622,5,Вот теперь все данные правильно внесены. Спасибо.,,,,,
3914651,5,"спасибо 
",,,,,
3914767,5,Спасибо за оперативную помощь,,,,,
3914795,5,Спасибо! Ключи рабочие,,,,,
3914807,5,"Круто , быстро ,спасибо ",,,,,
3914918,5,"быстро, эффективно!",,,,,
3915041,5,Все отлично,,,,,
3915053,5,Отличный сантехник!,,,,,
3915108,5,Спасибо!!!,,,,,
3915266,5,очень оперативно. спасибо ,,,,,
3915342,5,Как оперативно! Благодарю!,,,,,
3915523,5,Благодарю за оперативность ,,,,,
3915543,5,Быстро среагировали и решили проблему. Спасибо!,,,,,
3915644,5,Быстро сделали.,,,,,
